repository,wrong,correct,commit,file,line
shawnspeak/stream-net,TestUnfollowFeedArugments,TestUnfollowFeedArguments,abcf88b94d2bb6fac3c5cf6b0a3807c3013459b6,src/stream-net-tests/FeedTests.cs,96
shawnspeak/stream-net,TestFollowersArugments,TestFollowersArguments,abcf88b94d2bb6fac3c5cf6b0a3807c3013459b6,src/stream-net-tests/FeedTests.cs,109
shawnspeak/stream-net,TestFollowingArugments,TestFollowingArguments,abcf88b94d2bb6fac3c5cf6b0a3807c3013459b6,src/stream-net-tests/FeedTests.cs,122
shin527/cspspemu,MipsMethodEmiter,MipsMethodEmitter,38990c9d8005bb690a13c1a513870287f6cab9c7,CSPspEmu.Core.Cpu/Emitter/Emitters/CpuEmitter.ArithmeticLogic.cs,436
shreeve/Ractive,notifyDependantsByPriority,notifyDependentsByPriority,97886091546b5e030ab9e251c9112abd363ecbe8,Ractive.js,1618
shreeve/Ractive,registerDependant,registerDependent,97886091546b5e030ab9e251c9112abd363ecbe8,Ractive.js,1840
shreeve/Ractive,unregisterDependant,unregisterDependent,97886091546b5e030ab9e251c9112abd363ecbe8,Ractive.js,1844
shreeve/Ractive,queueAllDependants,queueAllDependents,97886091546b5e030ab9e251c9112abd363ecbe8,Ractive.js,3745
shreeve/Ractive,notifyMultipleDependants,notifyMultipleDependents,97886091546b5e030ab9e251c9112abd363ecbe8,Ractive.js,3830
shreeve/Ractive,notifyDependants,notifyDependents,97886091546b5e030ab9e251c9112abd363ecbe8,Ractive.js,3837
shreeve/Ractive,queueDependants,queueDependents,97886091546b5e030ab9e251c9112abd363ecbe8,Ractive.js,3841
shreeve/Ractive,dependant,dependent,97886091546b5e030ab9e251c9112abd363ecbe8,Ractive.js,3849
shreeve/Ractive,notifyArrayDependants,notifyArrayDependents,97886091546b5e030ab9e251c9112abd363ecbe8,Ractive.js,3880
shreeve/Ractive,dependants,dependents,97886091546b5e030ab9e251c9112abd363ecbe8,release/0.3.0/Ractive-legacy.js,446
sigee/NeonEngine,worldLenght,worldLength,b4173c4131d4bc56d23696ca0226696d311cf52d,src/net/medox/block3rd/CollisionAdder.java,59
sigsegv-mvm/mvm-reversed,f1,dt,3ec04d1ac997098d7e72c85bfdc5b5ba6f9f1f49,server/tf/bot/behavior/demoman/tf_bot_prepare_stickybomb_trap.h,19
simhey314/team-relation-manager,getLasttName,getLastName,19644a7d8d0af9b1109340c6b6907e5fc2ad89f9,src/main/java/com/heyden/teamrelationmanager/entity/Employee.java,61
simhey314/team-relation-manager,setLasttName,setLastName,19644a7d8d0af9b1109340c6b6907e5fc2ad89f9,src/main/java/com/heyden/teamrelationmanager/entity/Employee.java,65
simlist/foodservice,desription,description,3c79824649a785f56c3fcfc0bcefd78339222896,shop/models.py,25
simon2k/sokoban,numberOfMovemenetsLabel,numberOfMovementsLabel,918c4e8a7f9f0466bd322bb6e67e8fc63182a72b,src/Game.java,152
simonhamp/installer,str_rpelace,str_replace,213d006150e9432e4c1da32c15e675f306185bf0,src/NewCommand.php,124
SimonMonecke/lightweight-cctray-monitor,defautHiddenSteps,defaultHiddenSteps,55db5483064ad6ab0b9fefae8ca2a525585dfcb1,js/core.js,6
Simulant87/settlers-remake,inserValue,insertValue,27fb85a9d9d6c99c57a1404258a09fcaf59e6ed5,jsettlers.logic/src/main/java/jsettlers/logic/buildings/workers/ResourceBuilding.java,51
SIRApplications/email-service,DomainExpirrationController,DomainExpirationController,24b4aa663037015d4a9a8898a24d08dd31b0720d,src/API/Controllers/DomainExpirationController.cs,25
sirinath/Terracotta-trunk,HIGN_RANK,HIGH_RANK,84282055045b051e333a850fc421ab7109d60a76,code/base/clustered-hibernate-3.1.2/src/org/terracotta/modules/hibernate_3_1_2/HibernateTerracottaConfigurator.java,86
sirinath/x10,adjustConstrutorFormals,adjustConstructorFormals,5a2d950f27e9e9776d1630260e551bfe729477f9,x10.compiler/src/polyglot/visit/InnerClassRemover.java,457
Sitefinity/feather,asserItems,assertItems,a564402d93e64dfad5a39a946ba79229c66c30c9,Tests/Telerik.Sitefinity.Frontend.ClientTest/unit/Services/dataServiceSpec.js,165
Sitefinity/feather,asserItem,assertItem,a564402d93e64dfad5a39a946ba79229c66c30c9,Tests/Telerik.Sitefinity.Frontend.ClientTest/unit/Services/dataServiceSpec.js,175
Sitefinity/feather,asserSpecificItems,assertSpecificItems,a564402d93e64dfad5a39a946ba79229c66c30c9,Tests/Telerik.Sitefinity.Frontend.ClientTest/unit/Services/sfRolesServiceSpec.js,256
Sitefinity/feather,asserProviders,assertProviders,a564402d93e64dfad5a39a946ba79229c66c30c9,Tests/Telerik.Sitefinity.Frontend.ClientTest/unit/Services/sfRolesServiceSpec.js,264
skatejs/skatejs,ensureIncrementalDomKnowsToSetPropsForLinkedAtrs,ensureIncrementalDomKnowsToSetPropsForLinkedAttrs,7ac90bd189476fb98138729d16aa5c6738597cfb,src/api/skate.js,95
skbkontur/react-ui-validations,smothScrollIntoView,smoothScrollIntoView,adf3b4d990c11ae42912fa1b4df91b23edc42d82,src/Behaviour/smoothScrollIntoView.js,2
skedgo/onebusaway-vdv-modules,IndividaulVdvEntityReader,IndividualVdvEntityReader,9ee8f097d8f2e8a01fe4912e68a95f8f97145920,onebusaway-vdv452/src/main/java/org/onebusaway/vdv452/Vdv452Reader.java,119
SkillsFundingAgency/das-paymentsacceptancetesting,PaymentsAndEarningsAssestions,PaymentsAndEarningsAssertions,4fb70bb436f149303bd1c31012498da9cd79c432,src/SFA.DAS.Payments.AcceptanceTests/StepDefinitions/EarningAndPaymentSteps.cs,92
skipadu/BakingApp,EXTRA_COMING_FORM_WIDGET,EXTRA_COMING_FROM_WIDGET,aa26637f484871b4e1cee5c0a3b783a2ae4362f2,app/src/main/java/com/pihrit/bakingapp/widget/IngredientsWidgetProvider.java,31
SkullFang/recruiting-assistant,recuriting,recruiting,42dbc3c21972ae1b091203de03f53b28412a7827,src/main/java/com/sap/recruiting/assistant/repository/TagRepository.java,0
skydan/agent,setupHeathConfig,setupHealthConfig,c543536692974925a79a16d7755a165bf20cfeac,runtime/container_start.go,360
skylines-project/skylines,scoringStartTimePicket,scoringStartTimePicker,2c9b141ebc75b42605066274d7ff34decb0c561c,skylines/frontend/static/js/upload.js,101
SleeplessAcorn/MoreChisels,JEISubtypeHander,JEISubtypeHandler,86a4317d278994e8e45209ceacf4c323c600e16b,src/main/java/info/sleeplessacorn/morechisels/compat/JEISubtypeHandler.java,26
sleuthkit/sleuthkit,TSK_HASH_HD5,TSK_HASH_MD5,8fb22c6d819372043f5ed7afc435b55f0c4cb3fc,framework/Services/TskBlackboard.cpp,53
sm0179/sdsl-lite,byte_alphabet_stategy,byte_alphabet_strategy,ec7e47908e4af7ec15b519d52608433076b07a84,include/sdsl/csa_alphabet_strategy.hpp,64
smarr/graal,NodeLIRBuiderTool,NodeLIRBuilderTool,64fbea04e622d05b458db1688ab7129f911b5c08,graal/com.oracle.graal.compiler/src/com/oracle/graal/compiler/gen/NodeLIRBuilder.java,54
SmartInfrastructures/ceilometer-plugin-fiware,attibutes,attributes,f45bf0d8d4329de5fb83048b02cc3a7b84bcb217,region/OSVersionComponent.py,110
SmartInfrastructures/ceilometer-plugin-fiware,component_attibute,component_attribute,f45bf0d8d4329de5fb83048b02cc3a7b84bcb217,region/OSVersionComponent.py,111
Smartling/api-sdk-net,translationJobAutorize,translationJobAuthorize,c076dec45314dd4673e6f8a695c4f60486a43d74,Smartling.API/Model/BaseAuditLog.cs,42
sma-wideband/r2dbe,R2DBE_QUANTIZATION_TREHSHOLD,R2DBE_QUANTIZATION_THRESHOLD,58d4624262c9ef9130a4dcd8ba672ddfb63d51ed,software/lib/mandc/r2dbe/defines.py,31
smclt30p/muzika,TablibReaderInterface,TaglibReaderInterface,00b4a2c81e08a7df8e8eda76e743f7fcf775e324,app/src/main/java/org/muzika/filesystem/TrackMetadataReader.java,2
smich73/QnA-Maker-Uber-Search,SEARH_NAME,SEARCH_NAME,084311cd7a8e8671fa24308ff92fb972da69303d,qnabot/server.js,11
Softcatala/translation-memory-tools,opt_enviroments,opt_environments,09ef3bfa02b010bafdd8b8cdddd2f288742e92c8,integration-tests/run.py,50
SoftwareMaven/django_markdown,textareId,textareaId,c7fb9f93e220db7b57c710c234f0a755b4f36677,django_markdown/static/django_markdown/markdown.js,176
SolarNetwork/solarnetwork-central,cacAggDatumAggHourlyToDayNoData,calcAggDatumAggHourlyToDayNoData,0ae133dd51eb68c6b182902accbbd59a78694d60,net.solarnetwork.central.datum.dao.mybatis.test/src/net/solarnetwork/central/datum/dao/mybatis/test/AggregateStoredProcedureTests.java,69
SolarNetwork/solarnetwork-central,cacAggDatumAggHourlyToDay,calcAggDatumAggHourlyToDay,0ae133dd51eb68c6b182902accbbd59a78694d60,net.solarnetwork.central.datum.dao.mybatis.test/src/net/solarnetwork/central/datum/dao/mybatis/test/AggregateStoredProcedureTests.java,79
SolarNetwork/solarnetwork-central,cacAggDatumAggDailyToMonthNoData,calcAggDatumAggDailyToMonthNoData,0ae133dd51eb68c6b182902accbbd59a78694d60,net.solarnetwork.central.datum.dao.mybatis.test/src/net/solarnetwork/central/datum/dao/mybatis/test/AggregateStoredProcedureTests.java,117
SolarNetwork/solarnetwork-central,cacAggDatumAggDailyToMonth,calcAggDatumAggDailyToMonth,0ae133dd51eb68c6b182902accbbd59a78694d60,net.solarnetwork.central.datum.dao.mybatis.test/src/net/solarnetwork/central/datum/dao/mybatis/test/AggregateStoredProcedureTests.java,127
SonarSource/sonarqube,newMeasureVarationsBuilder,newMeasureVariationsBuilder,7aa69eb1de0a994a92a24162de5200f2a3e1e7e8,server/sonar-server/src/main/java/org/sonar/server/computation/measure/MeasureVariations.java,41
Songmu/swimmy,a,s,8a7d2a22a9d85ac754ef95b09241536fa88d37e2,swimmy_test.go,29
soniakeys/graph,m,ma,a7906e82a78a1991fa2610cdb68f36f57a25f12e,sssp.go,173
soniakeys/graph,HasParallelSort,AnyParallelSort,cc8afb1ff27e10e75c905f495f6ca75876c223bb,adj.go,167
soniakeys/graph,HasParallelMap,AnyParallelMap,cc8afb1ff27e10e75c905f495f6ca75876c223bb,adj_RO.go,307
soniakeys/graph,HasLoop,AnyLoop,cc8afb1ff27e10e75c905f495f6ca75876c223bb,adj_RO.go,335
soniakeys/graph,ExampleLabeledAdjacencyList_HasLoop_loop,ExampleLabeledAdjacencyList_AnyLoop_loop,cc8afb1ff27e10e75c905f495f6ca75876c223bb,adj_cg_test.go,349
soniakeys/graph,ExampleLabeledAdjacencyList_HasLoop_noLoop,ExampleLabeledAdjacencyList_AnyLoop_noLoop,cc8afb1ff27e10e75c905f495f6ca75876c223bb,adj_cg_test.go,358
soniakeys/graph,ExampleLabeledAdjacencyList_HasParallelMap_parallelArcs,ExampleLabeledAdjacencyList_AnyParallelMap_parallelArcs,cc8afb1ff27e10e75c905f495f6ca75876c223bb,adj_cg_test.go,368
soniakeys/graph,ExampleLabeledAdjacencyList_HasParallelMap_noParallelArcs,ExampleLabeledAdjacencyList_AnyParallelMap_noParallelArcs,cc8afb1ff27e10e75c905f495f6ca75876c223bb,adj_cg_test.go,378
soniakeys/graph,ExampleAdjacencyList_HasLoop_loop,ExampleAdjacencyList_AnyLoop_loop,cc8afb1ff27e10e75c905f495f6ca75876c223bb,adj_ro_test.go,353
soniakeys/graph,ExampleAdjacencyList_HasLoop_noLoop,ExampleAdjacencyList_AnyLoop_noLoop,cc8afb1ff27e10e75c905f495f6ca75876c223bb,adj_ro_test.go,362
soniakeys/graph,ExampleAdjacencyList_HasParallelMap_parallelArcs,ExampleAdjacencyList_AnyParallelMap_parallelArcs,cc8afb1ff27e10e75c905f495f6ca75876c223bb,adj_ro_test.go,372
soniakeys/graph,ExampleAdjacencyList_HasParallelMap_noParallelArcs,ExampleAdjacencyList_AnyParallelMap_noParallelArcs,cc8afb1ff27e10e75c905f495f6ca75876c223bb,adj_ro_test.go,382
soniakeys/graph,ExampleAdjacencyList_HasParallelSort_parallelArcs,ExampleAdjacencyList_AnyParallelSort_parallelArcs,cc8afb1ff27e10e75c905f495f6ca75876c223bb,adj_test.go,11
soniakeys/graph,ExampleAdjacencyList_HasParallelSort_noParallelArcs,ExampleAdjacencyList_AnyParallelSort_noParallelArcs,cc8afb1ff27e10e75c905f495f6ca75876c223bb,adj_test.go,21
soniakeys/graph,ExampleLabeledAdjacencyList_HasParallelSort_parallelArcs,ExampleLabeledAdjacencyList_AnyParallelSort_parallelArcs,cc8afb1ff27e10e75c905f495f6ca75876c223bb,adj_test.go,118
soniakeys/graph,ExampleLabeledAdjacencyList_HasParallelSort_noParallelArcs,ExampleLabeledAdjacencyList_AnyParallelSort_noParallelArcs,cc8afb1ff27e10e75c905f495f6ca75876c223bb,adj_test.go,128
sorah/sandbox,k,l,b10306b1ccc3473fd07d7393229d3d4a2d7eedab,ruby/ltsv-view.rb,251
spacewalkproject/spacewalk,remove_chennel,remove_channel,6ae7fa1c16ceb7371bf321c0fd35c2d7a759fb67,client/rhel/rhn-client-tools/src/bin/spacewalk-channel.py,211
spbfess/483241-keksobooking,avdertFormFieldsets,advertFormFieldsets,bdb78d3f66543208a444c58cd26acd2dd3891cc8,js/map.js,347
spbfess/483241-keksobooking,avdertFormDomObject,advertFormDomObject,bdb78d3f66543208a444c58cd26acd2dd3891cc8,js/map.js,355
SpenserKao/Employee-Data-Navigation,findEmployeesWhoseMamangerIdInvalid,findEmployeesWhoseMangerIdInvalid,4e7d8e42bd14daa778245bc12724f4fc64ab9c80,script.js,85
SpineEventEngine/core-java,fail_is_string_contains_char_sequence,fail_if_string_contains_char_sequence,24e47104a7cb2160f28529533de9db4748cbf6e5,testutil/src/test/java/org/spine3/test/VerifyShould.java,445
splitbrain/dokuwiki,inlinSVG,inlineSVG,a54c8d9ebaf6469c5fe03665e05ffe9c62e7dcd6,_test/tests/inc/common_inlineSVG.test.php,24
splunk/splunk-sdk-java,isActioncScript,isActionScript,dc3dbb315cf9d5e5d665f255fe45c09b35207dbb,tests/com/splunk/SavedSearchTest.java,240
spolu/warp,wrp,warp,a5da84249e468a2d91640e6d386c1211619cf4ab,daemon/warp.go,346
spotify/flo,OperatorSpec,OperationSpec,5d09453f5273e5aaad3f86657fc57ce73698fa74,flo-workflow/src/main/java/com/spotify/flo/EvalContext.java,100
spring-cloud/spring-cloud-stream,isAlllowSchemaDeletion,isAllowSchemaDeletion,15869d798cfea09534231ae7029e3ff8b9014b0d,spring-cloud-stream-schema-server/src/main/java/org/springframework/cloud/stream/schema/server/config/SchemaServerProperties.java,48
spring-cloud/spring-cloud-stream,setAlllowSchemaDeletion,setAllowSchemaDeletion,15869d798cfea09534231ae7029e3ff8b9014b0d,spring-cloud-stream-schema-server/src/test/java/org/springframework/cloud/stream/schema/server/SchemaRegistryServerAvroTests.java,220
spring-projects/spring-boot,addProperySources,addPropertySources,4f62a7c6c2ca241fa0b55564c2f87a81eb5e94d3,spring-boot/src/main/java/org/springframework/boot/context/config/ConfigFileApplicationListener.java,147
spring-projects/spring-boot,containsProperySource,containsPropertySource,a77fee9f18e12b002cb633ed7d607c1e12d0e5c5,spring-boot/src/test/java/org/springframework/boot/context/config/ConfigFileApplicationListenerTests.java,547
spring-projects/spring-data-mongodb,saveAndRetrieveTypeWithoutIdPorpertyViaTemplate,saveAndRetrieveTypeWithoutIdPropertyViaTemplate,117ab7c0335d1bd7e44c3684ca7dfe0fe41f3fd1,spring-data-mongodb/src/test/java/org/springframework/data/mongodb/core/NoExplicitIdTests.java,72
spring-projects/spring-data-mongodb,saveAndRetrieveTypeWithoutIdPorpertyViaRepository,saveAndRetrieveTypeWithoutIdPropertyViaRepository,117ab7c0335d1bd7e44c3684ca7dfe0fe41f3fd1,spring-data-mongodb/src/test/java/org/springframework/data/mongodb/core/NoExplicitIdTests.java,86
spring-projects/spring-data-mongodb,saveAndRetrieveTypeWithoutIdPorpertyViaRepositoryFindOne,saveAndRetrieveTypeWithoutIdPropertyViaRepositoryFindOne,117ab7c0335d1bd7e44c3684ca7dfe0fe41f3fd1,spring-data-mongodb/src/test/java/org/springframework/data/mongodb/core/NoExplicitIdTests.java,99
spring-projects/spring-data-mongodb,shouleSaveAndRetrieveDocumentWithGeoJsonPointTypeCorrectly,shouldSaveAndRetrieveDocumentWithGeoJsonPointTypeCorrectly,6d6201d32754b0d7760fe005543980031d97cf3c,spring-data-mongodb/src/test/java/org/springframework/data/mongodb/core/geo/GeoJsonTests.java,146
spring-projects/spring-data-mongodb,shouleSaveAndRetrieveDocumentWithGeoJsonPolygonTypeCorrectly,shouldSaveAndRetrieveDocumentWithGeoJsonPolygonTypeCorrectly,6d6201d32754b0d7760fe005543980031d97cf3c,spring-data-mongodb/src/test/java/org/springframework/data/mongodb/core/geo/GeoJsonTests.java,161
spring-projects/spring-data-mongodb,shouleSaveAndRetrieveDocumentWithGeoJsonLineStringTypeCorrectly,shouldSaveAndRetrieveDocumentWithGeoJsonLineStringTypeCorrectly,6d6201d32754b0d7760fe005543980031d97cf3c,spring-data-mongodb/src/test/java/org/springframework/data/mongodb/core/geo/GeoJsonTests.java,177
spring-projects/spring-data-mongodb,shouleSaveAndRetrieveDocumentWithGeoJsonMultiLineStringTypeCorrectly,shouldSaveAndRetrieveDocumentWithGeoJsonMultiLineStringTypeCorrectly,6d6201d32754b0d7760fe005543980031d97cf3c,spring-data-mongodb/src/test/java/org/springframework/data/mongodb/core/geo/GeoJsonTests.java,192
spring-projects/spring-data-mongodb,shouleSaveAndRetrieveDocumentWithGeoJsonMultiPointTypeCorrectly,shouldSaveAndRetrieveDocumentWithGeoJsonMultiPointTypeCorrectly,6d6201d32754b0d7760fe005543980031d97cf3c,spring-data-mongodb/src/test/java/org/springframework/data/mongodb/core/geo/GeoJsonTests.java,209
spring-projects/spring-data-mongodb,shouleSaveAndRetrieveDocumentWithGeoJsonMultiPolygonTypeCorrectly,shouldSaveAndRetrieveDocumentWithGeoJsonMultiPolygonTypeCorrectly,6d6201d32754b0d7760fe005543980031d97cf3c,spring-data-mongodb/src/test/java/org/springframework/data/mongodb/core/geo/GeoJsonTests.java,224
spring-projects/spring-data-mongodb,shouleSaveAndRetrieveDocumentWithGeoJsonGeometryCollectionTypeCorrectly,shouldSaveAndRetrieveDocumentWithGeoJsonGeometryCollectionTypeCorrectly,6d6201d32754b0d7760fe005543980031d97cf3c,spring-data-mongodb/src/test/java/org/springframework/data/mongodb/core/geo/GeoJsonTests.java,240
spring-projects/spring-data-solr,SolrSchmeaResolverUnitTests,SolrSchmemaResolverUnitTests,a949f8965f969c4c4974b5ab745dd0bef83082ca,src/test/java/org/springframework/data/solr/core/schema/SolrSchmemaResolverUnitTests.java,45
spurious/SDL-mirror,X11_Xinput2IsMutitouchSupported,X11_Xinput2IsMultitouchSupported,8810d45057a15a8186fb3b2a89b9050b67bd262f,src/video/x11/SDL_x11xinput2.h,36
square/moshi,JsonUt8Writer,JsonUtf8Writer,7013651dd56b29ce59a4e92c8793f879f7ca4e68,moshi/src/main/java/com/squareup/moshi/JsonReader.java,424
square/moshi,JsonUt8WriterTest,JsonUtf8WriterTest,7013651dd56b29ce59a4e92c8793f879f7ca4e68,moshi/src/test/java/com/squareup/moshi/JsonUtf8WriterTest.java,23
SRatna/tmdb_saga,nowowPlayingMoviesFetching,nowPlayingMoviesFetching,3cbacfb1ee97bb5286a23d8fd1ee19c83ebad15a,src/actions/index.js,80
sschmid/Entitas-CSharp,SetlTypeName,SetTypeName,520d9ea772ba8e28583ab473d3f92e67e4394fd2,Addons/Entitas.CodeGeneration.Plugins/Entitas.CodeGeneration.Plugins/DataProviders/Components/Providers/ComponentTypeComponentDataProvider.cs,20
stapler/stapler,setBindInterceptpr,setBindInterceptor,aec550ed7dc68581c74760062250a446f9134bcd,core/src/main/java/org/kohsuke/stapler/BindInterceptor.java,10
stardothosting/shift8-remote,SHIFT8_RMOTE_MIN_PHPVER,SHIFT8_REMOTE_MIN_PHPVER,3f5c96c49e1689fea1d511edb69385603066e7d4,shift8-remote.php,18
staticlibs/mirror_utf8cpp,octet_differece_type,octet_difference_type,44e41c6271df79b1e6125d3668ab2f2611959b58,source/utf8/core.h,194
stavamichal/perun,updateUsersShacHomeOrganizations,updateUsersSchacHomeOrganizations,69225e2def3a345d2875c7e23ac9924b6d5feb78,perun-ldapc/src/main/java/cz/metacentrum/perun/ldapc/processor/LdapConnector.java,225
stefanpenner/broccoli-persistent-filter,_peristentCache,_persistentCache,e7c8c96338dcd9649b9dcc5c08ac7e3ced611f04,lib/strategies/persistent.js,45
stephenchu530/AirBnB_clone_v2,sessionaker,sessiomaker,1412d2b699e9e725ebb5ee2c45a8fc869578c1cc,models/engine/db_storage.py,68
stephenh/mirror,IntergrationTest,IntegrationTest,f92d2776160efbf4bc366ed65f799912bdfc4fac,src/test/java/mirror/IntegrationTest.java,23
stevenaburns/order-processing-system,Adjeustment,Adjustment,2d747d4e5d85679994f7cb67328fdd3e923fe4a0,src/orderprocessing/Adjustment.java,11
steven-murray/hmf,MsolMass,solMass,ec09a4ddc98489b4722c8535a9131dab30634bc9,hmf/wdm.py,49
strimzi/strimzi,ClusterControlerConfig,ClusterControllerConfig,74e4ac5e64cc4a43ef89bc4664497f5a18a06aa7,cluster-controller/src/main/java/io/enmasse/barnabas/controller/cluster/ClusterController.java,29
subprotocol/verlet-js,epislon,epsilon,8345bd8735edad72ad2f8e7f42da19db1e555af2,js/verlet-js/vec2.js,93
subprotocol/verlet-js,epislonEquals,epsilonEquals,8345bd8735edad72ad2f8e7f42da19db1e555af2,js/verlet-js/vec2.js,169
suluke/jquery-date-range-picker,unregsiterCloseListeners,unregisterCloseListeners,061639c27403651e9f71df06c19ca486c7e1c34b,lib/overrideable-functions.js,47
SundeepK/CompactCalendarView,CompactCalendarView_calenderTextColor,CompactCalendarView_calendarTextColor,9df046226236270eca9adaf1b91d3d70a95461a9,library/src/main/java/com/github/sundeepk/compactcalendarview/CompactCalendarController.java,70
SundeepK/CompactCalendarView,CompactCalendarView_calenderBackgroundColor,CompactCalendarView_calendarBackgroundColor,9df046226236270eca9adaf1b91d3d70a95461a9,library/src/main/java/com/github/sundeepk/compactcalendarview/CompactCalendarController.java,72
SupunArunoda/CPACEP,fileMathcher,fileMatcher,19050c12a9ec60c342a2a5ea5b479f06c1417160,org.eclipse.cpacep/src/org/eclipse/cpacep/util/FileHandler.java,15
SurajRathod1/cocos2d-x,pvr_alpha_premultipled,pvr_alpha_premultiplied,5b8919829ca2e5239388fad0d1431bc6412ffea5,cocos/base/CCDirector.cpp,245
SurajRathod1/cocos2d-x,premultipled,premultiplied,5b8919829ca2e5239388fad0d1431bc6412ffea5,cocos/scripting/js-bindings/script/jsb_cocos2d.js,2592
svick/mediawiki,_makeCaseInsensitiv,_makeCaseInsensitive,bfb5b65879d30abcffea81ee10eade8727e2ef11,resources/mediawiki.page/mediawiki.page.ajaxCategories.js,354
swined/bugfree-octo-tribble,userSerice,userService,3fc1190d21ddd25e1eb6eb02073d77d081c6f566,src/main/java/org/swined/bot/BeanFactory.java,22
sxarp/memoq-horizontal,ret,resp,af2a58ff87ffb1711083c7bb0201e9167d79d4c7,app/server/simple_handler.go,141
synhershko/HebMorph,isSffixForExactMath,isSuffixForExactMatch,afeed11bb40e02dcac6c7ecf5eb0f4a602b39b12,java/hebmorph-core/src/main/java/com/code972/hebmorph/Tokenizer.java,410
S-YOU/vue,DirctiveFunction,DirectiveFunction,9682f55f0c848cc6c8865bdd316d5d5ef32abba2,src/compiler/codegen/index.js,9
szferi/gomdb,OwerflowPages,OverflowPages,7a5e844277864bb3e70620a36860bb8b2e3b3e75,env.go,133
szulijun/camel-disruptor,blockingExhangeEventHandler,blockingExchangeEventHandler,1590b261c85e9304c531e1ff7d655dfb475f5a5a,src/main/java/com/github/camel/component/disruptor/DisruptorComponent.java,333
szulijun/camel-disruptor,BlockingExhangeEventHandler,BlockingExchangeEventHandler,1590b261c85e9304c531e1ff7d655dfb475f5a5a,src/main/java/com/github/camel/component/disruptor/DisruptorComponent.java,432
tableau-mkt/jqueue,entityNid,entityId,691b0d733072bfb5dc439cbadd1f1498e1ab3b55,jqueue.js,210
taboola/backstage-api-java-client,getCampaignSummeryReport,getCampaignSummaryReport,9757e90cb2fa200149b1a6be730fba94087ba4bd,src/main/java/com/taboola/backstage/services/AdvertiserReportsService.java,99
taboola/backstage-api-java-client,PACEMENT,PLACEMENT,f288d73339a47565e1673548bf4167cebdaae5c8,src/main/java/com/taboola/backstage/model/publishers/reports/RecirculationSummaryOptionalFilters.java,13
takari/takari-local-repository,LockingSycnContextFactory,LockingSyncContextFactory,80ee5cfb30d73d911e1daf3d99bcfcfdcb0784b2,src/test/java/org/sonatype/aether/extension/concurrency/LockingSyncContextFactoryTest.java,43
takari/takari-local-repository,LockingSycnContext,LockingSyncContext,80ee5cfb30d73d911e1daf3d99bcfcfdcb0784b2,src/main/java/org/sonatype/aether/extension/concurrency/LockingSyncContextFactory.java,61
TalAloni/SMBLibrary,MessageNodePipe,MessageModePipe,d2a8c251becb1731f8b80e78892b87578028860b,SMBLibrary/SMB1/EnumStructures/NamedPipeStatus.cs,19
tferr/ASA,menuItemTrigerringResources,menuItemTriggeringResources,a1cce60a262cc7d263c16bc46640e550c20aaa74,src/main/java/sholl/Call_SNT.java,233
taskadapter/redmine-java-api,parseResponce,parseResponse,cdb7b2cee9705077bcd250f8a2b06b14c34d5230,src/main/java/org/redmine/ta/internal/Transport.java,451
Tasktop/java-8-koans,evaludateScript,evaluateScript,a97994bb7eb5170a0e0f821ad7b49893264c5ee7,src/test/java/com/tasktop/koans/java8/test/AboutNashorn.java,40
tclose/banana,ArcanaVersionNotDectableError,ArcanaVersionNotDetectableError,c6992d7ec394c58dd1ab3322d0621ac5dc4d1307,banana/requirement.py,140
teamfx/openjfx-9-dev-rt,EffetctBoundsTest,EffectBoundsTest,4090a002f13625bed94a3e30f625ac085841d106,javafx-ui-common/test/unit/javafx/scene/bounds/EffectBoundsTest.java,37
TEAMMATES/repo,getInstitue,getInstitute,59d308f10e3fe358e964b6acd878690668cf2044,src/main/java/teammates/ui/controller/InstructorCourseJoinConfirmationPageData.java,21
TechnionYP5777/SmartCity-Accessibility,compoments,components,a8e0f364cabb864344e9e1e52a3ebdb8de657190,src/main/java/smartcity/accessibility/gui/components/search/package-info.java,7
tecoos/packages_services_Car,regsiterProjectionListener,registerProjectionListener,beab135ad81125590461d657baeb5af9a0c15d1a,service/src/com/android/car/CarProjectionService.java,151
tecoos/packages_services_Car,unregsiterProjectionListener,unregisterProjectionListener,beab135ad81125590461d657baeb5af9a0c15d1a,service/src/com/android/car/CarProjectionService.java,206
tehgeekmeister/rails,first_messqage,first_message,77828e20fc5fcf4a7e12aa6389f2661eafddeaf9,activesupport/test/message_encryptor_test.rb,33
TeHikuMedia/corpora,transciber_log,transcriber_log,832361dc018326c31a8dc06a661277c57eccc1a7,corpora/transcription/tasks.py,196
telldus/telldus-live-mobile-v3,labelGenricMeter,labelGenericMeter,eedab6de4287b87897520f631e27bce9c6f68565,js/App/Components/TabViews/SubViews/SensorDashboardTile.js,285
TenLetters/NewsPaperDeliverySystem,NewsPaperDeliverSystem,NewsPaperDeliverySystem,50d2701e590368fec37bf788c6fe5b724c21609c,NewsPaperDeliverySystem/CustomerInfo/Address.cs,6
terryyin/lizard,get_cpp_function_list_with_extnesion,get_cpp_function_list_with_extension,4efb4f5e5d763c990ecac95ea9f4fb513cf1b73b,test/testAssertionExtension.py,21
TestGitB/wordsearch-android,congradulations,congratulations,dfc87dfb117cb36760b1044369767f578590ecda,src/com/dahl/brendan/wordsearch/view/runnables/CongradulationToast.java,44
